"EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	INTERACTION	COUNTRY	ADMIN1	ADMIN2	LATITUDE	LONGITUDE	GEO_PRECISION	FATALITIES	latlong"
"29/03/2016	2016	1	Strategic development	34	Central African Republic	Ouham	Batangafo	7.30099	18.28514	1	0	""7.300987,18.285135"""
"30/03/2016	2016	1	Violence against civilians	37	Central African Republic	Ouaka	Bambari	5.764845	20.654183	1	1	""5.764845,20.654183"""
"01/04/2016	2016	1	Violence against civilians	37	Central African Republic	Ouham	Batangafo	7.30099	18.28514	1	0	""7.300987,18.285135"""
"02/04/2016	2016	2	Battle-No change of territory	33	Central African Republic	Nana-Gribizi	Kaga-Bandoro	6.990379	19.191543	1	2	""6.990379,19.191543"""
"05/04/2016	2016	1	Strategic development	80	Central African Republic	Bangui	Bangui	4.36197	18.58664	1	0	""4.361967,18.586637"""
"13/04/2016	2016	1	Violence against civilians	37	Central African Republic	Mbomou	Bakouma	6.13761	22.86426	2	1	""6.137611,22.864256"""
"14/04/2016	2016	1	Riots/Protests	60	Central African Republic	Ouaka	Bambari	5.76485	20.65418	1	0	""5.764845,20.654183"""
"15/04/2016	2016	1	Battle-No change of territory	34	Central African Republic	Nana-Gribizi	Kaga-Bandoro	6.99038	19.19154	1	2	""6.990379,19.191543"""
"15/04/2016	2016	1	Riots/Protests	60	Central African Republic	Ouham	Batangafo	7.52949	17.78966	1	0	""7.52948595,17.78965596"""
"15/04/2016	2016	1	Violence against civilians	47	Central African Republic	Bangui	Bangui	4.41051	18.53631	1	1	""4.41051128881,18.5363112694"""
"17/04/2016	2016	1	Battle-No change of territory	48	Central African Republic	Mbomou	Rafai	4.99398	23.91702	1	2	""4.993979195,23.9170227"""
"17/04/2016	2016	1	Battle-No change of territory	24	Central African Republic	Mbomou	Rafai	4.99398	23.91702	1	0	""4.993979195,23.9170227"""
"17/04/2016	2016	1	Violence against civilians	27	Central African Republic	Mbomou	Rafai	4.99398	23.91702	1	0	""4.993979195,23.9170227"""
"18/04/2016	2016	1	Battle-No change of territory	13	Central African Republic	Ouaka	Bambari	5.76485	20.65418	2	1	""5.764845,20.654183"""
"18/04/2016	2016	1	Riots/Protests	60	Central African Republic	Ouaka	Bambari	5.76485	20.65418	2	0	""5.764845,20.654183"""
"20/04/2016	2016	1	Strategic development	37	Central African Republic	Ouaka	Bambari	5.76485	20.65418	2	0	""5.764845,20.654183"""
"01/01/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	1	0	""1.566667,30.25"""
"01/01/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	1	0	""1.566667,30.25"""
"01/01/2016	2016	3	Strategic development	27	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-3.39534	29.13779	1	0	""-3.395338,29.137788"""
"01/01/2016	2016	3	Strategic development	10	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-3.39534	29.13779	1	0	""-3.395338,29.137788"""
"02/01/2016	2016	2	Non-violent transfer of territory	30	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.09703	28.90471	2	0	""-2.097033,28.904707"""
"02/01/2016	2016	2	Headquarters or base established	30	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.09703	28.90471	2	0	""-2.097033,28.904707"""
"02/01/2016	2016	2	Non-violent transfer of territory	30	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.10399	28.62314	1	0	""-2.103986,28.623139"""
"02/01/2016	2016	2	Non-violent transfer of territory	30	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.34694	28.59516	1	0	""-2.346936,28.595161"""
"04/01/2016	2016	1	Battle-No change of territory	44	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.15867	29.23860	2	0	""-0.158669,29.238599"""
"04/01/2016	2016	1	Battle-No change of territory	44	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.71215	29.05451	1	0	""-0.712149,29.054507"""
"05/01/2016	2016	1	Battle-No change of territory	13	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.09703	28.90471	1	6	""-2.097033,28.904707"""
"06/01/2016	2016	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.71215	29.05451	1	9	""-0.712149,29.054507"""
"07/01/2016	2016	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.71215	29.05451	1	8	""-0.712149,29.054507"""
"08/01/2016	2016	1	Strategic development	30	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.09703	28.90471	2	0	""-2.097033,28.904707"""
"08/01/2016	2016	1	Riots/Protests	50	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-3.94126	28.87178	1	0	""-3.941256,28.871775"""
"08/01/2016	2016	1	Battle-No change of territory	23	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.71215	29.05451	2	3	""-0.712149,29.054507"""
"09/01/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Orientale	Ituri	1.82056	30.72194	1	0	""1.820556,30.721944"""
"09/01/2016	2016	1	Battle-No change of territory	13	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.09703	28.90471	2	0	""-2.097033,28.904707"""
"09/01/2016	2016	2	Battle-Government regains territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.68333	28.98333	1	0	""-0.683333,28.983333"""
"09/01/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Kinshasa	Kinshasa	-4.32500	15.32222	1	0	""-4.325,15.322222"""
"09/01/2016	2016	2	Battle-Government regains territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.15867	29.23860	2	0	""-0.158669,29.238599"""
"09/01/2016	2016	2	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.58234	29.02382	1	0	""-0.582341,29.023816"""
"09/01/2016	2016	2	Battle-No change of territory	13	Democratic Republic of Congo	Katanga	Haut-Katanga	-8.64359	27.35094	1	0	""-8.643586,27.350936"""
"10/01/2016	2016	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Beni	0.49658	29.46542	2	2	""0.496578,29.465424"""
"11/01/2016	2016	1	Battle-No change of territory	28	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.85186	29.61237	1	0	""0.851864,29.612367"""
"11/01/2016	2016	1	Battle-Government regains territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.58234	29.02382	1	0	""-0.582341,29.023816"""
"12/01/2016	2016	1	Battle-No change of territory	44	Democratic Republic of Congo	Equateur	Equateur	1.60000	19.11670	1	0	""1.6,19.1167"""
"13/01/2016	2016	2	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.25000	30.01667	2	0	""1.25,30.016667"""
"13/01/2016	2016	2	Battle-No change of territory	13	Democratic Republic of Congo	Orientale	Ituri	1.04972	29.92772	1	0	""1.049715,29.927717"""
"13/01/2016	2016	2	Strategic development	30	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	1	0	""1.566667,30.25"""
"13/01/2016	2016	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.56667	29.08333	1	0	""1.566667,29.083333"""
"13/01/2016	2016	2	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.20722	30.17699	2	0	""1.207219,30.17699"""
"13/01/2016	2016	2	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.36510	29.76395	2	0	""1.365104,29.763954"""
"13/01/2016	2016	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.79272	29.60006	1	6	""0.792722,29.600056"""
"13/01/2016	2016	1	Violence against civilians	17	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.54355	28.86854	1	0	""-1.54355,28.868539"""
"13/01/2016	2016	1	Battle-No change of territory	13	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-3.08330	29.11670	1	0	""-3.0833,29.1167"""
"13/01/2016	2016	1	Battle-No change of territory	13	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-3.39534	29.13779	2	0	""-3.395338,29.137788"""
"14/01/2016	2016	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.54377	28.40560	1	1	""-1.54377,28.4056"""
"14/01/2016	2016	1	Strategic development	30	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.10022	29.28460	1	0	""-1.100223,29.284599"""
"14/01/2016	2016	1	Remote violence	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.79272	29.60006	2	0	""0.792722,29.600056"""
"15/01/2016	2016	3	Riots/Protests	50	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-3.39534	29.13779	1	0	""-3.395338,29.137788"""
"16/01/2016	2016	2	Battle-No change of territory	28	Democratic Republic of Congo	Orientale	Haut-Uele	4.14162	27.89970	1	0	""4.141623,27.899695"""
"16/01/2016	2016	2	Battle-No change of territory	28	Democratic Republic of Congo	Orientale	Haut-Uele	4.23330	28.75000	1	0	""4.2333,28.75"""
"16/01/2016	2016	1	Battle-No change of territory	28	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.85186	29.61237	2	0	""0.851864,29.612367"""
"16/01/2016	2016	2	Battle-No change of territory	28	Democratic Republic of Congo	Orientale	Haut-Uele	3.73521	29.70880	1	0	""3.735208,29.708801"""
"16/01/2016	2016	2	Strategic development	38	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	3	0	""-1.693333,29.233889"""
"16/01/2016	2016	2	Strategic development	10	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.29075	28.98613	1	0	""-1.290745,28.986126"""
"17/01/2016	2016	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.65000	29.05000	2	0	""1.65,29.05"""
"18/01/2016	2016	1	Violence against civilians	47	Democratic Republic of Congo	Orientale	Ituri	1.65000	29.05000	1	1	""1.65,29.05"""
"18/01/2016	2016	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.65000	29.05000	2	1	""1.65,29.05"""
"18/01/2016	2016	1	Battle-No change of territory	13	Democratic Republic of Congo	Orientale	Ituri	1.08333	29.58333	1	4	""1.083333,29.583333"""
"19/01/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Sud-Kivu	Bukavu	-2.50000	28.86670	1	0	""-2.5,28.8667"""
"19/01/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	1	0	""-1.693333,29.233889"""
"19/01/2016	2016	1	Non-violent transfer of territory	30	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.60000	29.30000	1	0	""-0.6,29.3"""
"19/01/2016	2016	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.03667	29.52611	1	1	""-0.036667,29.526111"""
"19/01/2016	2016	1	Strategic development	16	Democratic Republic of Congo	Kinshasa	Kinshasa	-4.32500	15.32222	1	0	""-4.325,15.322222"""
"19/01/2016	2016	1	Riots/Protests	16	Democratic Republic of Congo	Katanga	Lubumbashi	-11.65955	27.47411	1	0	""-11.659553,27.474112"""
"19/01/2016	2016	1	Non-violent transfer of territory	10	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.71215	29.05451	1	0	""-0.712149,29.054507"""
"20/01/2016	2016	2	Riots/Protests	60	Democratic Republic of Congo	Kasai-Occidental	Kananga	-5.89583	22.41778	1	0	""-5.895833,22.417778"""
"20/01/2016	2016	1	Strategic development	13	Democratic Republic of Congo	Katanga	Lubumbashi	-11.65955	27.47411	1	0	""-11.659553,27.474112"""
"21/01/2016	2016	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.71215	29.05451	2	3	""-0.712149,29.054507"""
"23/01/2016	2016	1	Strategic development	17	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.87947	29.56779	1	0	""-0.879468,29.567791"""
"23/01/2016	2016	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.70000	29.51667	2	5	""0.7,29.516667"""
"24/01/2016	2016	2	Strategic development	30	Democratic Republic of Congo	Orientale	Tshopo	-1.20000	24.20000	2	0	""-1.2,24.2"""
"25/01/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Sud-Kivu	Bukavu	-2.50000	28.86670	3	0	""-2.5,28.8667"""
"26/01/2016	2016	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.15867	29.23860	2	0	""-0.158669,29.238599"""
"26/01/2016	2016	1	Violence against civilians	17	Democratic Republic of Congo	Maniema	Maniema	-4.01667	27.50000	1	1	""-4.016667,27.5"""
"27/01/2016	2016	2	Strategic development	80	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.66732	27.99068	1	0	""-2.667317,27.990683"""
"27/01/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Orientale	Kisangani	0.51469	25.18963	1	0	""0.514688,25.189633"""
"28/01/2016	2016	1	Strategic development	18	Democratic Republic of Congo	Kinshasa	Kinshasa	-4.32500	15.32222	3	0	""-4.325,15.322222"""
"28/01/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Kasai-Oriental	Mbuji-Mayi	-6.15000	23.60000	1	0	""-6.15,23.6"""
"29/01/2016	2016	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	2	0	""1.566667,30.25"""
"30/01/2016	2016	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	2	0	""1.566667,30.25"""
"30/01/2016	2016	2	Battle-Government regains territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.15867	29.23860	2	1	""-0.158669,29.238599"""
"30/01/2016	2016	1	Violence against civilians	37	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.52766	27.62538	1	0	""-2.527656,27.625375"""
"30/01/2016	2016	2	Battle-Government regains territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.42805	28.07264	2	1	""-1.42805,28.07264"""
"31/01/2016	2016	1	Battle-No change of territory	13	Democratic Republic of Congo	Orientale	Ituri	1.25000	30.01667	2	2	""1.25,30.016667"""
"31/01/2016	2016	1	Battle-No change of territory	13	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.58278	28.98611	1	3	""-1.582778,28.986111"""
"31/01/2016	2016	1	Headquarters or base established	20	Democratic Republic of Congo	Orientale	Bas-Uele	4.05000	23.36667	1	0	""4.05,23.366667"""
"31/01/2016	2016	1	Violence against civilians	37	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.69438	27.34650	2	0	""-2.694379,27.346496"""
"01/02/2016	2016	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.42344	29.82753	2	0	""1.423444,29.827528"""
"01/02/2016	2016	1	Battle-No change of territory	38	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.19278	29.73028	1	0	""0.192778,29.730278"""
"02/02/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	2	0	""-1.693333,29.233889"""
"02/02/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Kinshasa	Kinshasa	-4.32500	15.32222	1	0	""-4.325,15.322222"""
"02/02/2016	2016	1	Battle-Government regains territory	38	Democratic Republic of Congo	Orientale	Ituri	1.36010	29.03535	2	0	""1.3601,29.035353"""
"03/02/2016	2016	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.41667	28.46667	1	1	""-0.416667,28.466667"""
"03/02/2016	2016	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.02999	29.43774	1	0	""-1.029992,29.437738"""
"03/02/2016	2016	2	Battle-No change of territory	13	Democratic Republic of Congo	Orientale	Tshopo	-1.20000	24.20000	2	3	""-1.2,24.2"""
"05/02/2016	2016	1	Riots/Protests	15	Democratic Republic of Congo	Orientale	Ituri	2.26667	30.26667	1	0	""2.266667,30.266667"""
"05/02/2016	2016	1	Battle-No change of territory	34	Democratic Republic of Congo	Orientale	Ituri	2.26667	30.26667	1	1	""2.266667,30.266667"""
"05/02/2016	2016	1	Violence against civilians	47	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.15867	29.23860	2	3	""-0.158669,29.238599"""
"05/02/2016	2016	1	Violence against civilians	47	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.15867	29.23860	2	3	""-0.158669,29.238599"""
"05/02/2016	2016	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.95252	28.69916	1	3	""-0.952517,28.699156"""
"05/02/2016	2016	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.18690	29.44613	2	0	""-1.186903,29.446132"""
"06/02/2016	2016	2	Strategic development	13	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.09703	28.90471	2	0	""-2.097033,28.904707"""
"06/02/2016	2016	1	Battle-No change of territory	28	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.61468	29.11295	2	0	""-0.614675,29.112954"""
"06/02/2016	2016	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.77028	29.56972	1	3	""0.770278,29.569722"""
"07/02/2016	2016	1	Battle-No change of territory	23	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.15867	29.23860	2	21	""-0.158669,29.238599"""
"07/02/2016	2016	1	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.40000	28.81667	1	3	""-1.4,28.816667"""
"07/02/2016	2016	1	Battle-Non-state actor overtakes territory	23	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.42805	28.07264	2	0	""-1.42805,28.07264"""
"09/02/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Kinshasa	Kinshasa	-4.32500	15.32222	3	0	""-4.325,15.322222"""
"09/02/2016	2016	1	Strategic development	30	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.15867	29.23860	2	0	""-0.158669,29.238599"""
"09/02/2016	2016	1	Strategic development	10	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.71215	29.05451	1	0	""-0.712149,29.054507"""
"10/02/2016	2016	1	Riots/Protests	15	Democratic Republic of Congo	Katanga	Tanganyka	-5.93701	29.17853	1	0	""-5.937008,29.178529"""
"12/02/2016	2016	2	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.70000	29.51667	2	6	""0.7,29.516667"""
"13/02/2016	2016	2	Battle-No change of territory	13	Democratic Republic of Congo	Orientale	Ituri	0.89894	29.70717	1	3	""0.898944,29.707167"""
"13/02/2016	2016	2	Battle-No change of territory	13	Democratic Republic of Congo	Orientale	Ituri	0.89894	29.70717	2	2	""0.898944,29.707167"""
"14/02/2016	2016	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.78961	29.81233	1	16	""0.789611,29.812333"""
"14/02/2016	2016	1	Strategic development	17	Democratic Republic of Congo	Kinshasa	Kinshasa	-4.32500	15.32222	1	0	""-4.325,15.322222"""
"15/02/2016	2016	3	Violence against civilians	27	Democratic Republic of Congo	Orientale	Haut-Uele	3.61667	28.56667	3	0	""3.616667,28.566667"""
"16/02/2016	2016	1	Riots/Protests	16	Democratic Republic of Congo	Sud-Kivu	Bukavu	-2.50000	28.86670	1	0	""-2.5,28.8667"""
"16/02/2016	2016	1	Riots/Protests	16	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	1	0	""-1.693333,29.233889"""
"16/02/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Kinshasa	Kinshasa	-4.32500	15.32222	1	0	""-4.325,15.322222"""
"16/02/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Katanga	Lubumbashi	-11.65955	27.47411	1	0	""-11.659553,27.474112"""
"16/02/2016	2016	1	Riots/Protests	16	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-3.39534	29.13779	1	0	""-3.395338,29.137788"""
"16/02/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-3.39534	29.13779	1	0	""-3.395338,29.137788"""
"17/02/2016	2016	1	Riots/Protests	16	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	1	0	""-1.693333,29.233889"""
"17/02/2016	2016	2	Non-violent transfer of territory	30	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.29075	28.98613	2	0	""-1.290745,28.986126"""
"17/02/2016	2016	1	Battle-No change of territory	13	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.69438	27.34650	1	2	""-2.694379,27.346496"""
"20/02/2016	2016	1	Violence against civilians	17	Democratic Republic of Congo	Bandundu	Bandundu	-3.31667	17.36667	1	0	""-3.316667,17.366667"""
"20/02/2016	2016	2	Strategic development	17	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.40000	28.81667	2	0	""-1.4,28.816667"""
"22/02/2016	2016	1	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Beni	0.49658	29.46542	1	2	""0.496578,29.465424"""
"23/02/2016	2016	1	Riots/Protests	15	Democratic Republic of Congo	Orientale	Kisangani	0.51469	25.18963	1	0	""0.514688,25.189633"""
"24/02/2016	2016	2	Strategic development	12	Democratic Republic of Congo	Nord-Kivu	Beni	0.49658	29.46542	1	0	""0.496578,29.465424"""
"24/02/2016	2016	1	Battle-No change of territory	14	Democratic Republic of Congo	Equateur	Sud-Ubangui	3.03333	18.93333	1	1	""3.033333,18.933333"""
"24/02/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	1	0	""-1.693333,29.233889"""
"24/02/2016	2016	1	Riots/Protests	60	Democratic Republic of Congo	Orientale	Kisangani	0.51469	25.18963	1	0	""0.514688,25.189633"""
"25/02/2016	2016	1	Battle-No change of territory	14	Democratic Republic of Congo	Orientale	Ituri	2.01458	30.26056	1	1	""2.014583,30.260556"""
"25/02/2016	2016	1	Riots/Protests	15	Democratic Republic of Congo	Bas-Congo	Bas-Fleuve	-5.96660	12.46660	1	2	""-5.9666,12.4666"""
"27/02/2016	2016	1	Violence against civilians	17	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	1	1	""1.566667,30.25"""
"27/02/2016	2016	2	Violence against civilians	37	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.71222	28.62806	1	0	""-2.712222,28.628056"""
"27/02/2016	2016	1	Battle-No change of territory	13	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.19953	28.73690	1	0	""-1.19953,28.736898"""
"27/02/2016	2016	1	Violence against civilians	47	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.02133	29.11355	1	1	""-1.021331,29.113547"""
"27/02/2016	2016	2	Battle-Government regains territory	13	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.69438	27.34650	2	5	""-2.694379,27.346496"""
"28/02/2016	2016	1	Battle-No change of territory	13	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.51486	28.89133	1	2	""-1.514858,28.891334"""
"28/02/2016	2016	1	Violence against civilians	17	Democratic Republic of Congo	Orientale	Ituri	1.36510	29.76395	1	1	""1.365104,29.763954"""
"28/02/2016	2016	1	Violence against civilians	17	Democratic Republic of Congo	Orientale	Ituri	1.20511	30.12492	1	1	""1.205111,30.124917"""
