EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	INTERACTION	COUNTRY	ADMIN1	ADMIN2	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	latlong
28/05/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Agence France Presse	0	"-3.3363,29.3788"
28/05/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Agence France Presse	0	"-3.4158,29.375"
28/05/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Agence France Presse	0	"-3.3733,29.3767"
28/05/2015	2015	1	Riots/Protests	50	Burundi	Bujumbura Mairie	Buterere	-3.33330	29.33330	1	Agence France Presse	0	"-3.3333,29.3333"
29/05/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Agence France Presse - English; Agence France Presse	0	"-3.3733,29.3767"
29/05/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Bwiza	-3.37250	29.36500	1	Agence France Presse - English	0	"-3.3725,29.365"
29/05/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Agence France Presse - English	0	"-3.4158,29.375"
29/05/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Agence France Presse - English; Radio France Internationale	0	"-3.3363,29.3788"
29/05/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Associated Press International; Agence France Presse	0	"-3.3772,29.358"
29/05/2015	2015	2	Violence against civilians	17	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Agence France Presse - English; Agence France Presse	0	"-3.4158,29.375"
29/05/2015	2015	1	Violence against civilians	16	Burundi	Bujumbura Rural	Mukike	-3.52500	29.51389	1	Agence France Presse - English; Agence France Presse	1	"-3.525,29.513889"
29/05/2015	2015	1	Violence against civilians	16	Burundi	Bujumbura Mairie	Buterere	-3.33330	29.33330	1	Agence France Presse	1	"-3.3333,29.3333"
30/05/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Agence France Presse	0	"-3.3772,29.358"
30/05/2015	2015	1	Riots/Protests	60	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Agence France Presse	0	"-3.3363,29.3788"
30/05/2015	2015	1	Riots/Protests	60	Burundi	Bujumbura Mairie	Buterere	-3.33330	29.33330	1	Agence France Presse	0	"-3.3333,29.3333"
30/05/2015	2015	1	Riots/Protests	60	Burundi	Bujumbura Rural	Kanyosha1	-3.41560	29.40750	1	Agence France Presse	0	"-3.4156,29.4075"
30/05/2015	2015	1	Riots/Protests	60	Burundi	Bujumbura Mairie	Musaga	-3.41780	29.36690	1	Agence France Presse	0	"-3.4178,29.3669"
30/05/2015	2015	1	Riots/Protests	60	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Agence France Presse	0	"-3.3733,29.3767"
02/06/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Agence France Presse - English; Radio France Internationale	0	"-3.3363,29.3788"
02/06/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Agence France Presse - English; Radio France Internationale; Xinhua News Agency - French	0	"-3.4158,29.375"
02/06/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Agence France Presse - English; Radio France Internationale; Xinhua News Agency - French	0	"-3.3733,29.3767"
02/06/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Rural	Kanyosha1	-3.41560	29.40750	1	Radio France Internationale; Xinhua News Agency - French	0	"-3.4156,29.4075"
02/06/2015	2015	1	Riots/Protests	60	Burundi	Bujumbura Mairie	Ngagara	-3.35270	29.37000	1	Xinhua News Agency - French	0	"-3.3527,29.37"
03/06/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	2	Agence France Presse - English; Agence France Presse	0	"-3.3772,29.358"
03/06/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Agence France Presse	0	"-3.4158,29.375"
03/06/2015	2015	1	Riots/Protests	60	Burundi	Ngozi	Ngozi	-2.91140	29.83060	1	Xinhua General News Service	0	"-2.9114,29.8306"
03/06/2015	2015	1	Riots/Protests	60	Burundi	Bururi	Bururi	-3.95190	29.61630	1	Xinhua General News Service	0	"-3.9519,29.6163"
03/06/2015	2015	1	Riots/Protests	60	Burundi	Rutana	Rutana	-3.92440	29.99170	1	Xinhua General News Service	0	"-3.9244,29.9917"
04/06/2015	2015	1	Violence against civilians	16	Burundi	Bujumbura Rural	Kanyosha1	-3.41560	29.40750	1	Agence France Presse	0	"-3.4156,29.4075"
04/06/2015	2015	1	Violence against civilians	16	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Agence France Presse	0	"-3.3733,29.3767"
04/06/2015	2015	1	Violence against civilians	16	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Agence France Presse	0	"-3.3363,29.3788"
04/06/2015	2015	1	Violence against civilians	16	Burundi	Bujumbura Mairie	Ngagara	-3.35270	29.37000	1	Agence France Presse	0	"-3.3527,29.37"
05/06/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Xinhua General News Service; Agence France Presse	0	"-3.3363,29.3788"
05/06/2015	2015	1	Riots/Protests	60	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Xinhua General News Service	0	"-3.3733,29.3767"
05/06/2015	2015	1	Riots/Protests	60	Burundi	Bujumbura Mairie	Buterere	-3.34080	29.36030	1	Xinhua General News Service	0	"-3.3408,29.3603"
05/06/2015	2015	1	Riots/Protests	50	Burundi	Bujumbura Mairie	Ngagara	-3.35270	29.37000	1	Xinhua General News Service; Agence France Presse	0	"-3.3527,29.37"
05/06/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Xinhua General News Service; Rwanda News Agency; Agence France Presse	2	"-3.4158,29.375"
05/06/2015	2015	1	Riots/Protests	50	Burundi	Bujumbura Rural	Mugongomanga	-3.46940	29.54440	1	Agence France Presse - English	0	"-3.4694,29.5444"
07/06/2015	2015	1	Strategic development	17	Burundi	Ngozi	Ngozi	-2.79421	29.76361	1	Rwandan News Agency	0	"-2.794209,29.76361"
09/06/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Iwacu website	0	"-3.3363,29.3788"
09/06/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Buterere	-3.34080	29.36030	1	Iwacu website	0	"-3.3408,29.3603"
09/06/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Iwacu website	0	"-3.4158,29.375"
10/06/2015	2015	1	Riots/Protests	50	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Iwacu website	0	"-3.4158,29.375"
10/06/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	2	Agence France Presse - English	0	"-3.3772,29.358"
11/06/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Rural	Mukike	-3.52500	29.51389	1	Iwacu website	0	"-3.525,29.513889"
11/06/2015	2015	1	Riots/Protests	60	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	2	Agence France Presse - English	0	"-3.3772,29.358"
16/06/2015	2015	2	Riots/Protests	60	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Radio Isanganiro	0	"-3.4158,29.375"
16/06/2015	2015	1	Violence against civilians	37	Burundi	Bubanza	Bubanza	-3.09780	29.37690	1	Xinhua General News Service	1	"-3.0978,29.3769"
17/06/2015	2015	1	Violence against civilians	37	Burundi	Mwaro	Bisoro	-3.70030	29.67460	1	Xinhua General News Service; Agence France Presse	1	"-3.7003,29.6746"
18/06/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Radio France Internationale	0	"-3.3772,29.358"
20/06/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Agence France Presse - English	0	"-3.3363,29.3788"
20/06/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Agence France Presse - English	0	"-3.4158,29.375"
20/06/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Agence France Presse - English	0	"-3.3733,29.3767"
20/06/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Jabe	-3.37099	29.37128	1	Agence France Presse - English	0	"-3.370986,29.371277"
20/06/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	2	Missionary International Service News Agency	0	"-3.3772,29.358"
21/06/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Roherero	-3.37970	29.36500	1	Xinhua General News Service	0	"-3.3797,29.365"
21/06/2015	2015	2	Riots/Protests	15	Burundi	Bujumbura Mairie	Musaga	-3.41780	29.36690	1	Missionary International Service News Agency	0	"-3.4178,29.3669"
21/06/2015	2015	1	Violence against civilians	37	Burundi	Ngozi	Ngozi	-2.91140	29.83060	2	Xinhua General News Service; Radio France Internationale	4	"-2.9114,29.8306"
21/06/2015	2015	1	Violence against civilians	37	Burundi	Kirundo	Kirundo	-2.58420	30.09720	2	Xinhua General News Service; Radio France Internationale	0	"-2.5842,30.0972"
22/06/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Radio France Internationale	0	"-3.4158,29.375"
22/06/2015	2015	1	Strategic development	17	Burundi	Kayanza	Kayanza	-2.96200	29.62570	2	The New Times (Kigali)	0	"-2.962,29.6257"
23/06/2015	2015	1	Violence against civilians	17	Burundi	Bubanza	Bubanza	-3.10360	29.39250	1	Reporters sans Frontieres	0	"-3.1036,29.3925"
24/06/2015	2015	1	Violence against civilians	37	Burundi	Cibitoke	Rugombo	-2.89470	29.11390	2	BBC Monitoring Africa	1	"-2.8947,29.1139"
25/06/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Radio France Internationale; Associated Press International	0	"-3.3772,29.358"
25/06/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Xinhua General News Service	0	"-3.3772,29.358"
26/06/2015	2015	1	Battle-No change of territory	33	Burundi	Bujumbura Mairie	Buterere	-3.31670	29.36670	1	Xinhua News Agency - French	0	"-3.3167,29.3667"
26/06/2015	2015	1	Strategic development	30	Burundi	Bujumbura Mairie	Jabe	-3.37099	29.37128	1	Agence France Presse - English; Agence France Presse	0	"-3.370986,29.371277"
27/06/2015	2015	1	Battle-No change of territory	11	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	2	Agence France Presse - English	1	"-3.3772,29.358"
27/06/2015	2015	1	Battle-No change of territory	13	Burundi	Kirundo	Ntega	-2.60750	29.99170	1	Agence France Presse - English; Agence France Presse	0	"-2.6075,29.9917"
27/06/2015	2015	1	Strategic development	17	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	2	Radio France Internationale	0	"-3.3772,29.358"
27/06/2015	2015	1	Violence against civilians	37	Burundi	Ngozi	Ngozi	-2.91140	29.83060	2	Jeune Afrique	0	"-2.9114,29.8306"
27/06/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Jabe	-3.37099	29.37128	1	Associated Press International; Agence France Presse - English	2	"-3.370986,29.371277"
28/06/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	2	Deutsche Welle	0	"-3.3772,29.358"
28/06/2015	2015	1	Battle-No change of territory	33	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Radio France Internationale	0	"-3.3733,29.3767"
28/06/2015	2015	1	Riots/Protests	50	Burundi	Bururi	Bururi	-3.95190	29.61630	3	Radio France Internationale	0	"-3.9519,29.6163"
28/06/2015	2015	1	Riots/Protests	50	Burundi	Makamba	Kayogoro	-4.11440	29.98000	3	Radio France Internationale	0	"-4.1144,29.98"
28/06/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Deutsche Welle; Radio France Internationale	0	"-3.3363,29.3788"
28/06/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Jabe	-3.37099	29.37128	1	Deutsche Welle; Radio France Internationale	0	"-3.370986,29.371277"
29/06/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	2	Agence France Presse - English	0	"-3.3772,29.358"
29/06/2015	2015	1	Riots/Protests	50	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	BBC Monitoring Africa	0	"-3.4158,29.375"
29/06/2015	2015	1	Strategic development	30	Burundi	Bururi	Bururi	-3.95190	29.61630	2	Associated Press International	0	"-3.9519,29.6163"
01/07/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Buterere	-3.34080	29.36030	1	BBC Monitoring Africa; Agence France Presse - English; Agence France Presse; Radio France Internationale; Associated Press Internationale	7	"-3.3408,29.3603"
01/07/2015	2015	2	Violence against civilians	37	Burundi	Muyinga	Muyinga	-2.84348	30.34180	2	Associated Press International	1	"-2.843475,30.341799"
01/07/2015	2015	2	Violence against civilians	17	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	2	Radio France Internationale	0	"-3.3772,29.358"
03/07/2015	2015	1	Violence against civilians	37	Burundi	Bubanza	Rugazi	-3.20850	29.47570	1	Radio Isanganiro	2	"-3.2085,29.4757"
04/07/2015	2015	1	Riots/Protests	50	Burundi	Bubanza	Mpanda	-3.16660	29.38330	2	Radio Isanganiro	0	"-3.1666,29.3833"
10/07/2015	2015	1	Battle-No change of territory	33	Burundi	Bujumbura Rural	Kanyosha1	-3.41560	29.40750	1	Radio France Internationale	0	"-3.4156,29.4075"
10/07/2015	2015	1	Battle-No change of territory	33	Burundi	Bujumbura Mairie	Buterere	-3.34080	29.36030	1	Radio France Internationale	0	"-3.3408,29.3603"
10/07/2015	2015	1	Battle-No change of territory	11	Burundi	Kayanza	Kabarore	-2.83330	29.53330	1	Xinhua General News Service; Radio France Internationale; Agence France Presse - English	12	"-2.8333,29.5333"
10/07/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Mukaza	-3.37625	29.36761	1	Xinhua News Agency - French	2	"-3.376253,29.36761"
11/07/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Lake Tanganyika	-3.36910	29.34080	1	Agence France Presse - English; Xinhua News Agency - French	1	"-3.3691,29.3408"
11/07/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Muha	-3.39573	29.37152	1	Agence France Presse - English; Xinhua News Agency - French	0	"-3.395733,29.371517"
11/07/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Mukaza	-3.37625	29.36761	1	Agence France Presse - English; Xinhua News Agency - French	0	"-3.376253,29.36761"
11/07/2015	2015	1	Battle-No change of territory	11	Burundi	Cibitoke	Bukinanyana	-2.88060	29.33610	1	Xinhua News Agency - French	20	"-2.8806,29.3361"
12/07/2015	2015	1	Strategic development	17	Burundi	Muyinga	Muyinga	-2.84348	30.34180	3	Voix du Burundi	0	"-2.843475,30.341799"
13/07/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Buterere	-3.34080	29.36030	1	Voix du Burundi; Radio France Internationale	2	"-3.3408,29.3603"
14/07/2015	2015	1	Violence against civilians	37	Burundi	Ngozi	Marangara	-2.74280	29.99470	1	Voix du Burundi	1	"-2.7428,29.9947"
15/07/2015	2015	1	Battle-No change of territory	13	Burundi	Cibitoke	Rugombo	-2.89470	29.11390	3	Agence France Presse	8	"-2.8947,29.1139"
16/07/2015	2015	1	Battle-No change of territory	13	Burundi	Cibitoke	Bukinanyana	-2.88060	29.33610	1	Voix du Burundi	8	"-2.8806,29.3361"
16/07/2015	2015	1	Violence against civilians	16	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Agence France Presse -- English	0	"-3.3772,29.358"
19/07/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Buterere	-3.31670	29.36670	1	Voix du Burundi (IWACU)	2	"-3.3167,29.3667"
20/07/2015	2015	1	Remote violence	30	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Voix du Burundi (IWACU)	0	"-3.3772,29.358"
20/07/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Voix du Burundi (IWACU); Agence France Presse	1	"-3.3733,29.3767"
21/07/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Deutsche Welle	1	"-3.3772,29.358"
21/07/2015	2015	1	Riots/Protests	15	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Voix du Burundi (IWACU)	0	"-3.3733,29.3767"
22/07/2015	2015	1	Strategic development	80	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Agence France Presse	0	"-3.3772,29.358"
22/07/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Kinama	-3.33440	29.37750	1	Voix du Burundi (IWACU)	1	"-3.3344,29.3775"
23/07/2015	2015	1	Riots/Protests	16	Burundi	Bujumbura Mairie	Kinama	-3.33440	29.37750	1	Voix du Burundi (IWACU)	0	"-3.3344,29.3775"
23/07/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Agence France Presse	0	"-3.3772,29.358"
23/07/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Kinama	-3.33440	29.37750	1	Voix du Burundi (IWACU)	1	"-3.3344,29.3775"
25/07/2015	2015	1	Violence against civilians	17	Burundi	Bujumbura Rural	Kanyosha1	-3.41030	29.39310	2	Voix du Burundi (IWACU)	0	"-3.4103,29.3931"
29/07/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Xinhua	1	"-3.3772,29.358"
31/07/2015	2015	1	Violence against civilians	37	Burundi	Ruyigi	Bweru	-3.29530	30.43440	1	Xinhua	2	"-3.2953,30.4344"
01/08/2015	2015	1	Battle-No change of territory	33	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Radio France Internationale	1	"-3.4158,29.375"
02/08/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Gihosha	-3.35970	29.39360	1	Xinhua General News Service; Agence France Presse - English	2	"-3.3597,29.3936"
02/08/2015	2015	1	Violence against civilians	17	Burundi	Bujumbura Mairie	Gihosha	-3.35970	29.39360	1	Agence France Presse - English	0	"-3.3597,29.3936"
03/08/2015	2015	1	Riots/Protests	50	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Xinhua General News Service	0	"-3.3363,29.3788"
03/08/2015	2015	1	Riots/Protests	50	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Xinhua General News Service	0	"-3.4158,29.375"
03/08/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Rural	Kanyosha1	-3.41560	29.40750	1	Agence France Presse	1	"-3.4156,29.4075"
03/08/2015	2015	1	Violence against civilians	17	Burundi	Bujumbura Mairie	Kinama	-3.33440	29.37750	1	Xinhua General News Service; Associated Press International; Radio France Internationale; Human Rights Watch	0	"-3.3344,29.3775"
04/08/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	2	Agence France Presse	0	"-3.3772,29.358"
04/08/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Rural	Kanyosha1	-3.41560	29.40750	1	Human Rights Watch	1	"-3.4156,29.4075"
06/08/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Buterere	-3.33330	29.33330	1	"Radio France Internationale, Jeune Afrique"	2	"-3.3333,29.3333"
06/08/2015	2015	2	Violence against civilians	17	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Radio France Internationale; Jeune Afrique	2	"-3.3363,29.3788"
09/08/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Agence France Presse	0	"-3.3733,29.3767"
09/08/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Jabe	-3.37099	29.37128	1	Agence France Presse	0	"-3.370986,29.371277"
09/08/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Agence France Presse	0	"-3.3363,29.3788"
10/08/2015	2015	1	Violence against civilians	47	Burundi	Bujumbura Rural	Busenge	-3.57732	29.38835	1	Bonesha FM	2	"-3.57732,29.388346"
11/08/2015	2015	2	Strategic development	17	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Rwanda News Agency	0	"-3.4158,29.375"
11/08/2015	2015	2	Strategic development	17	Burundi	Bujumbura Mairie	Buterere	-3.34080	29.36030	1	Rwanda News Agency	0	"-3.3408,29.3603"
11/08/2015	2015	2	Strategic development	17	Burundi	Bujumbura Mairie	Jabe	-3.37099	29.37128	1	Rwanda News Agency	0	"-3.370986,29.371277"
11/08/2015	2015	1	Violence against civilians	17	Burundi	Bujumbura Mairie	Buyenze	-3.37720	29.35800	1	Human Rights Watch	1	"-3.3772,29.358"
12/08/2015	2015	1	Battle-No change of territory	33	Burundi	Bujumbura Mairie	Kinama	-3.33630	29.37880	1	Xinhua News Agency - French	0	"-3.3363,29.3788"
12/08/2015	2015	1	Battle-No change of territory	33	Burundi	Bujumbura Mairie	Nyakabiga	-3.37330	29.37670	1	Xinhua News Agency - French	0	"-3.3733,29.3767"
12/08/2015	2015	1	Battle-No change of territory	33	Burundi	Bujumbura Mairie	Bwiza	-3.37250	29.36500	1	Xinhua News Agency - French	0	"-3.3725,29.365"
12/08/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Gihosha	-3.35970	29.39360	1	Agence France Presse; Rwanda News Agency; Xinhua News Agency - French; Human Rights Watch	2	"-3.3597,29.3936"
12/08/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Kinindo	-3.40653	29.35421	1	Agence France Presse; Xinhua News Agency - French	1	"-3.406532,29.354208"
13/08/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Rural	Isale	-3.34860	29.48330	3	Xinhua General news Service	2	"-3.3486,29.4833"
15/08/2015	2015	1	Violence against civilians	37	Burundi	Bujumbura Mairie	Kinindo	-3.40653	29.35421	1	Agence France Presse - English	1	"-3.406532,29.354208"
16/08/2015	2015	1	Strategic development	37	Burundi	Bujumbura Mairie	Jabe	-3.37099	29.37128	1	IWACU	0	"-3.370986,29.371277"
17/08/2015	2015	1	Battle-No change of territory	13	Burundi	Bujumbura Mairie	Musaga	-3.41580	29.37500	1	Xinhua News Agency - French; IWACU	0	"-3.4158,29.375"
